timestamp,intersection_id,vehicle_count,average_speed_kmh,pedestrian_count,emergency_vehicle_count,signal_state,weather_condition,queue_length_meters,congestion_level,intersection_approach,traffic_density,day_of_week,signal_duration,historical_congestion
2024-01-01 02:08:00,A3,31.0,32.62,10.0,0.0,red,clear,25.0,low,A3_South,1.1923076923076923,Monday,260.0,low
2024-01-01 02:08:00,A3,46.0,32.62,10.0,0.0,red,clear,69.0,low,A3_East,0.6571428571428571,Monday,262.0,low
2024-01-01 02:08:00,A3,35.0,32.62,10.0,0.0,red,clear,39.0,low,A3_West,0.875,Monday,284.0,low
2024-01-01 02:09:00,A1,4.0,78.12,14.0,0.0,green,rainy,76.0,low,A1_North,0.0519480519480519,Monday,145.0,medium
2024-01-01 02:09:00,A1,31.0,78.12,14.0,0.0,green,rainy,79.0,low,A1_South,0.3875,Monday,275.0,high
2024-01-01 02:09:00,A1,0.0,78.12,14.0,0.0,green,rainy,76.0,low,A1_East,0.0,Monday,112.0,high
2024-01-01 02:09:00,A1,10.0,78.12,14.0,0.0,green,rainy,52.0,low,A1_West,0.1886792452830188,Monday,87.0,low
2024-01-01 02:10:00,A3,7.0,50.61,10.0,0.0,red,clear,24.0,low,A3_North,0.28,Monday,138.0,low
2024-01-01 02:10:00,A3,39.0,50.61,10.0,0.0,red,clear,31.0,low,A3_South,1.21875,Monday,164.0,high
2024-01-01 02:10:00,A3,23.0,50.61,10.0,0.0,red,clear,27.0,low,A3_East,0.8214285714285714,Monday,239.0,low
2024-01-01 02:10:00,A3,13.0,50.61,10.0,0.0,red,clear,2.0,low,A3_West,4.333333333333333,Monday,159.0,medium
2024-01-01 02:11:00,B2,35.0,27.8,16.0,0.0,red,clear,90.0,medium,B2_North,0.3846153846153846,Monday,269.0,low
2024-01-01 02:11:00,B2,19.0,27.8,16.0,0.0,red,clear,78.0,medium,B2_South,0.240506329113924,Monday,238.0,low
2024-01-01 02:11:00,B2,26.0,27.8,16.0,0.0,red,clear,44.0,medium,B2_East,0.5777777777777777,Monday,202.0,low
2024-01-01 02:11:00,B2,40.0,27.8,16.0,0.0,red,clear,91.0,medium,B2_West,0.4347826086956521,Monday,254.0,medium
2024-01-01 02:12:00,B3,24.0,46.52,16.0,0.0,green,clear,60.0,low,B3_North,0.3934426229508196,Monday,102.0,medium
2024-01-01 02:12:00,B3,43.0,46.52,16.0,0.0,green,clear,96.0,low,B3_South,0.4432989690721649,Monday,240.0,low
2024-01-01 02:12:00,B3,45.0,46.52,16.0,0.0,green,clear,13.0,low,B3_East,3.2142857142857144,Monday,198.0,high
2024-01-01 02:12:00,B3,7.0,46.52,16.0,0.0,green,clear,47.0,low,B3_West,0.1458333333333333,Monday,130.0,low
2024-01-01 02:13:00,A3,13.0,33.99,5.0,0.0,yellow,clear,64.0,high,A3_North,0.2,Monday,93.0,high
2024-01-01 02:13:00,A3,15.0,33.99,5.0,0.0,yellow,clear,81.0,high,A3_South,0.1829268292682926,Monday,123.0,medium
2024-01-01 02:13:00,A3,6.0,33.99,5.0,0.0,yellow,clear,78.0,high,A3_East,0.0759493670886076,Monday,35.0,medium
2024-01-01 02:13:00,A3,23.0,33.99,5.0,0.0,yellow,clear,48.0,high,A3_West,0.4693877551020408,Monday,101.0,medium
2024-01-01 02:14:00,A1,12.0,47.26,4.0,0.0,red,rainy,72.0,low,A1_North,0.1643835616438356,Monday,140.0,low
2024-01-01 02:14:00,A1,14.0,47.26,4.0,0.0,red,rainy,56.0,low,A1_South,0.2456140350877192,Monday,62.0,high
2024-01-01 02:14:00,A1,34.0,47.26,4.0,0.0,red,rainy,87.0,low,A1_East,0.3863636363636363,Monday,45.0,high
2024-01-01 02:14:00,A1,32.0,47.26,4.0,0.0,red,rainy,15.0,low,A1_West,2.0,Monday,78.0,low
2024-01-01 02:15:00,B2,7.0,18.8,7.0,0.0,green,clear,92.0,medium,B2_North,0.075268817204301,Monday,76.0,high
2024-01-01 02:15:00,B2,22.0,18.8,7.0,0.0,green,clear,44.0,medium,B2_South,0.4888888888888889,Monday,108.0,medium
2024-01-01 02:15:00,B2,30.0,18.8,7.0,0.0,green,clear,39.0,medium,B2_East,0.75,Monday,24.0,medium
2024-01-01 02:15:00,B2,48.0,18.8,7.0,0.0,green,clear,53.0,medium,B2_West,0.8888888888888888,Monday,55.0,medium
2024-01-01 02:16:00,A2,13.0,19.29,1.0,0.0,red,clear,58.0,low,A2_North,0.2203389830508474,Monday,109.0,medium
2024-01-01 02:16:00,A2,29.0,19.29,1.0,0.0,red,clear,52.0,low,A2_South,0.5471698113207547,Monday,205.0,low
2024-01-01 02:16:00,A2,38.0,19.29,1.0,0.0,red,clear,26.0,low,A2_East,1.4074074074074074,Monday,132.0,medium
2024-01-01 02:16:00,A2,46.0,19.29,1.0,0.0,red,clear,79.0,low,A2_West,0.575,Monday,259.0,high
2024-01-01 02:17:00,B3,5.0,20.05,15.0,0.0,red,clear,54.0,medium,B3_North,0.0909090909090909,Monday,129.0,high
2024-01-01 02:17:00,B3,32.0,20.05,15.0,0.0,red,clear,43.0,medium,B3_South,0.7272727272727273,Monday,144.0,high
2024-01-01 02:17:00,B3,17.0,20.05,15.0,0.0,red,clear,15.0,medium,B3_East,1.0625,Monday,280.0,low
2024-01-01 02:17:00,B3,11.0,20.05,15.0,0.0,red,clear,19.0,medium,B3_West,0.55,Monday,70.0,medium
2024-01-01 02:18:00,A3,44.0,75.79,19.0,0.0,red,clear,63.0,low,A3_North,0.6875,Monday,85.0,high
2024-01-01 02:18:00,A3,39.0,75.79,19.0,0.0,red,clear,58.0,low,A3_South,0.6610169491525424,Monday,227.0,medium
2024-01-01 02:18:00,A3,28.0,75.79,19.0,0.0,red,clear,93.0,low,A3_East,0.2978723404255319,Monday,290.0,low
2024-01-01 02:18:00,A3,25.0,75.79,19.0,0.0,red,clear,21.0,low,A3_West,1.1363636363636365,Monday,35.0,low
2024-01-01 02:19:00,A1,32.0,61.3,11.0,1.0,green,clear,46.0,low,A1_North,0.6808510638297872,Monday,174.0,low
2024-01-01 02:19:00,A1,28.0,61.3,11.0,1.0,green,clear,85.0,low,A1_South,0.3255813953488372,Monday,252.0,high
2024-01-01 02:19:00,A1,44.0,61.3,11.0,1.0,green,clear,76.0,low,A1_East,0.5714285714285714,Monday,154.0,low
2024-01-01 02:19:00,A1,8.0,61.3,11.0,1.0,green,clear,23.0,low,A1_West,0.3333333333333333,Monday,156.0,high
2024-01-01 02:20:00,A2,14.0,21.37,5.0,0.0,green,clear,35.0,medium,A2_North,0.3888888888888889,Monday,205.0,low
2024-01-01 02:20:00,A2,12.0,21.37,5.0,0.0,green,clear,90.0,medium,A2_South,0.1318681318681318,Monday,137.0,medium
2024-01-01 02:20:00,A2,43.0,21.37,5.0,0.0,green,clear,70.0,medium,A2_East,0.6056338028169014,Monday,27.0,high
2024-01-01 02:20:00,A2,7.0,21.37,5.0,0.0,green,clear,77.0,medium,A2_West,0.0897435897435897,Monday,192.0,high
2024-01-01 02:21:00,A2,11.0,23.18,0.0,0.0,red,clear,35.0,medium,A2_North,0.3055555555555556,Monday,125.0,high
2024-01-01 02:21:00,A2,39.0,23.18,0.0,0.0,red,clear,80.0,medium,A2_South,0.4814814814814814,Monday,136.0,low
2024-01-01 02:21:00,A2,39.0,23.18,0.0,0.0,red,clear,92.0,medium,A2_East,0.4193548387096774,Monday,158.0,medium
2024-01-01 02:21:00,A2,26.0,23.18,0.0,0.0,red,clear,0.0,medium,A2_West,26.0,Monday,87.0,low
2024-01-01 02:22:00,B1,33.0,61.16,3.0,0.0,green,foggy,67.0,low,B1_North,0.4852941176470588,Monday,98.0,high
2024-01-01 02:22:00,B1,23.0,61.16,3.0,0.0,green,foggy,20.0,low,B1_South,1.0952380952380951,Monday,181.0,high
2024-01-01 02:22:00,B1,32.0,61.16,3.0,0.0,green,foggy,6.0,low,B1_East,4.571428571428571,Monday,184.0,low
2024-01-01 02:22:00,B1,0.0,61.16,3.0,0.0,green,foggy,2.0,low,B1_West,0.0,Monday,255.0,low
2024-01-01 02:23:00,B2,43.0,20.93,16.0,0.0,red,clear,50.0,low,B2_North,0.8431372549019608,Monday,217.0,medium
2024-01-01 02:23:00,B2,14.0,20.93,16.0,0.0,red,clear,94.0,low,B2_South,0.1473684210526315,Monday,188.0,medium
2024-01-01 02:23:00,B2,15.0,20.93,16.0,0.0,red,clear,73.0,low,B2_East,0.2027027027027027,Monday,89.0,low
2024-01-01 02:23:00,B2,28.0,20.93,16.0,0.0,red,clear,58.0,low,B2_West,0.4745762711864407,Monday,242.0,high
2024-01-01 02:24:00,A3,5.0,26.42,12.0,0.0,green,clear,28.0,low,A3_North,0.1724137931034483,Monday,224.0,high
2024-01-01 02:24:00,A3,16.0,26.42,12.0,0.0,green,clear,59.0,low,A3_South,0.2666666666666666,Monday,113.0,high
2024-01-01 02:24:00,A3,21.0,26.42,12.0,0.0,green,clear,23.0,low,A3_East,0.875,Monday,85.0,low
2024-01-01 02:24:00,A3,16.0,26.42,12.0,0.0,green,clear,84.0,low,A3_West,0.188235294117647,Monday,32.0,high
2024-01-01 02:25:00,A1,49.0,77.43,17.0,0.0,red,foggy,10.0,medium,A1_North,4.454545454545454,Monday,260.0,low
2024-01-01 02:25:00,A1,6.0,77.43,17.0,0.0,red,foggy,41.0,medium,A1_South,0.1428571428571428,Monday,217.0,low
2024-01-01 02:25:00,A1,38.0,77.43,17.0,0.0,red,foggy,68.0,medium,A1_East,0.5507246376811594,Monday,27.0,medium
2024-01-01 02:25:00,A1,43.0,77.43,17.0,0.0,red,foggy,47.0,medium,A1_West,0.8958333333333334,Monday,160.0,medium
2024-01-01 02:26:00,B1,20.0,27.87,4.0,0.0,red,rainy,81.0,low,B1_North,0.2439024390243902,Monday,252.0,high
2024-01-01 02:26:00,B1,34.0,27.87,4.0,0.0,red,rainy,19.0,low,B1_South,1.7,Monday,182.0,high
2024-01-01 02:26:00,B1,14.0,27.87,4.0,0.0,red,rainy,68.0,low,B1_East,0.2028985507246377,Monday,141.0,low
2024-01-01 02:26:00,B1,12.0,27.87,4.0,0.0,red,rainy,50.0,low,B1_West,0.2352941176470588,Monday,113.0,low
2024-01-01 02:27:00,B2,11.0,56.31,2.0,0.0,green,clear,61.0,low,B2_North,0.1774193548387097,Monday,157.0,high
2024-01-01 02:27:00,B2,20.0,56.31,2.0,0.0,green,clear,36.0,low,B2_South,0.5405405405405406,Monday,170.0,medium
2024-01-01 02:27:00,B2,5.0,56.31,2.0,0.0,green,clear,70.0,low,B2_East,0.0704225352112676,Monday,99.0,medium
2024-01-01 02:27:00,B2,25.0,56.31,2.0,0.0,green,clear,7.0,low,B2_West,3.125,Monday,89.0,low
2024-01-01 02:28:00,B1,8.0,78.5,10.0,0.0,red,rainy,90.0,medium,B1_North,0.0879120879120879,Monday,76.0,high
2024-01-01 02:28:00,B1,3.0,78.5,10.0,0.0,red,rainy,20.0,medium,B1_South,0.1428571428571428,Monday,82.0,high
2024-01-01 02:28:00,B1,30.0,78.5,10.0,0.0,red,rainy,20.0,medium,B1_East,1.4285714285714286,Monday,158.0,high
2024-01-01 02:28:00,B1,39.0,78.5,10.0,0.0,red,rainy,24.0,medium,B1_West,1.56,Monday,126.0,medium
2024-01-01 02:29:00,B3,38.0,36.2,12.0,0.0,red,rainy,14.0,medium,B3_North,2.533333333333333,Monday,50.0,high
2024-01-01 02:29:00,B3,34.0,36.2,12.0,0.0,red,rainy,48.0,medium,B3_South,0.6938775510204082,Monday,35.0,high
2024-01-01 02:29:00,B3,42.0,36.2,12.0,0.0,red,rainy,40.0,medium,B3_East,1.024390243902439,Monday,217.0,low
2024-01-01 02:29:00,B3,36.0,36.2,12.0,0.0,red,rainy,56.0,medium,B3_West,0.631578947368421,Monday,296.0,medium
2024-01-01 02:30:00,B2,41.0,11.23,3.0,0.0,yellow,clear,46.0,medium,B2_North,0.8723404255319149,Monday,115.0,high
2024-01-01 02:30:00,B2,27.0,11.23,3.0,0.0,yellow,clear,60.0,medium,B2_South,0.4426229508196721,Monday,131.0,medium
2024-01-01 02:30:00,B2,13.0,11.23,3.0,0.0,yellow,clear,67.0,medium,B2_East,0.1911764705882352,Monday,75.0,low
2024-01-01 02:30:00,B2,19.0,11.23,3.0,0.0,yellow,clear,33.0,medium,B2_West,0.5588235294117647,Monday,186.0,high
2024-01-01 02:31:00,B2,11.0,27.09,13.0,0.0,green,clear,96.0,medium,B2_North,0.1134020618556701,Monday,189.0,medium
2024-01-01 02:31:00,B2,23.0,27.09,13.0,0.0,green,clear,19.0,medium,B2_South,1.15,Monday,286.0,low
2024-01-01 02:31:00,B2,4.0,27.09,13.0,0.0,green,clear,29.0,medium,B2_East,0.1333333333333333,Monday,295.0,high
2024-01-01 02:31:00,B2,23.0,27.09,13.0,0.0,green,clear,6.0,medium,B2_West,3.2857142857142856,Monday,228.0,low
2024-01-01 02:32:00,A3,35.0,68.16,10.0,0.0,red,clear,37.0,medium,A3_North,0.9210526315789472,Monday,213.0,medium
2024-01-01 02:32:00,A3,15.0,68.16,10.0,0.0,red,clear,51.0,medium,A3_South,0.2884615384615384,Monday,40.0,medium
2024-01-01 02:32:00,A3,14.0,68.16,10.0,0.0,red,clear,45.0,medium,A3_East,0.3043478260869565,Monday,106.0,low
2024-01-01 02:32:00,A3,22.0,68.16,10.0,0.0,red,clear,11.0,medium,A3_West,1.8333333333333333,Monday,133.0,low
2024-01-01 02:33:00,B2,28.0,70.52,9.0,0.0,red,foggy,43.0,low,B2_North,0.6363636363636364,Monday,217.0,low
2024-01-01 02:33:00,B2,47.0,70.52,9.0,0.0,red,foggy,14.0,low,B2_South,3.1333333333333333,Monday,113.0,low
2024-01-01 02:33:00,B2,28.0,70.52,9.0,0.0,red,foggy,48.0,low,B2_East,0.5714285714285714,Monday,215.0,low
2024-01-01 02:33:00,B2,20.0,70.52,9.0,0.0,red,foggy,14.0,low,B2_West,1.3333333333333333,Monday,259.0,medium
2024-01-01 02:34:00,B1,13.0,63.8,18.0,0.0,red,clear,41.0,low,B1_North,0.3095238095238095,Monday,286.0,low
2024-01-01 02:34:00,B1,43.0,63.8,18.0,0.0,red,clear,79.0,low,B1_South,0.5375,Monday,98.0,high
2024-01-01 02:34:00,B1,14.0,63.8,18.0,0.0,red,clear,62.0,low,B1_East,0.2222222222222222,Monday,132.0,high
2024-01-01 02:34:00,B1,3.0,63.8,18.0,0.0,red,clear,26.0,low,B1_West,0.1111111111111111,Monday,274.0,high
2024-01-01 02:35:00,B2,22.0,17.92,17.0,0.0,yellow,clear,92.0,medium,B2_North,0.2365591397849462,Monday,165.0,high
2024-01-01 02:35:00,B2,40.0,17.92,17.0,0.0,yellow,clear,52.0,medium,B2_South,0.7547169811320755,Monday,43.0,high
2024-01-01 02:35:00,B2,8.0,17.92,17.0,0.0,yellow,clear,52.0,medium,B2_East,0.1509433962264151,Monday,76.0,medium
2024-01-01 02:35:00,B2,42.0,17.92,17.0,0.0,yellow,clear,42.0,medium,B2_West,0.9767441860465116,Monday,168.0,low
2024-01-01 02:36:00,A3,6.0,65.69,5.0,0.0,red,rainy,41.0,low,A3_North,0.1428571428571428,Monday,270.0,high
2024-01-01 02:36:00,A3,3.0,65.69,5.0,0.0,red,rainy,68.0,low,A3_South,0.0434782608695652,Monday,199.0,low
2024-01-01 02:36:00,A3,4.0,65.69,5.0,0.0,red,rainy,74.0,low,A3_East,0.0533333333333333,Monday,290.0,high
2024-01-01 02:36:00,A3,40.0,65.69,5.0,0.0,red,rainy,91.0,low,A3_West,0.4347826086956521,Monday,76.0,low
2024-01-01 02:37:00,A3,15.0,74.31,14.0,0.0,green,clear,40.0,high,A3_North,0.3658536585365853,Monday,137.0,high
2024-01-01 02:37:00,A3,29.0,74.31,14.0,0.0,green,clear,3.0,high,A3_South,7.25,Monday,115.0,high
2024-01-01 02:37:00,A3,1.0,74.31,14.0,0.0,green,clear,66.0,high,A3_East,0.0149253731343283,Monday,63.0,high
2024-01-01 02:37:00,A3,49.0,74.31,14.0,0.0,green,clear,20.0,high,A3_West,2.333333333333333,Monday,290.0,low
2024-01-01 02:38:00,B3,5.0,52.04,9.0,0.0,green,clear,42.0,low,B3_North,0.1162790697674418,Monday,227.0,low
2024-01-01 02:38:00,B3,17.0,52.04,9.0,0.0,green,clear,68.0,low,B3_South,0.2463768115942029,Monday,82.0,low
2024-01-01 02:38:00,B3,8.0,52.04,9.0,0.0,green,clear,83.0,low,B3_East,0.0952380952380952,Monday,52.0,low
2024-01-01 02:38:00,B3,27.0,52.04,9.0,0.0,green,clear,25.0,low,B3_West,1.0384615384615383,Monday,90.0,high
2024-01-01 02:39:00,B1,17.0,75.86,4.0,0.0,red,clear,82.0,low,B1_North,0.2048192771084337,Monday,272.0,medium
2024-01-01 02:39:00,B1,2.0,75.86,4.0,0.0,red,clear,72.0,low,B1_South,0.0273972602739726,Monday,152.0,medium
2024-01-01 02:39:00,B1,35.0,75.86,4.0,0.0,red,clear,94.0,low,B1_East,0.3684210526315789,Monday,230.0,low
2024-01-01 02:39:00,B1,48.0,75.86,4.0,0.0,red,clear,16.0,low,B1_West,2.823529411764706,Monday,80.0,medium
2024-01-01 02:40:00,A2,22.0,67.88,4.0,0.0,red,clear,33.0,high,A2_North,0.6470588235294118,Monday,81.0,medium
2024-01-01 02:40:00,A2,40.0,67.88,4.0,0.0,red,clear,68.0,high,A2_South,0.5797101449275363,Monday,103.0,high
2024-01-01 02:40:00,A2,14.0,67.88,4.0,0.0,red,clear,46.0,high,A2_East,0.2978723404255319,Monday,203.0,low
2024-01-01 02:40:00,A2,2.0,67.88,4.0,0.0,red,clear,82.0,high,A2_West,0.0240963855421686,Monday,186.0,low
2024-01-01 02:41:00,A2,27.0,56.69,9.0,0.0,red,rainy,2.0,medium,A2_North,9.0,Monday,180.0,medium
2024-01-01 02:41:00,A2,37.0,56.69,9.0,0.0,red,rainy,3.0,medium,A2_South,9.25,Monday,110.0,medium
2024-01-01 02:41:00,A2,23.0,56.69,9.0,0.0,red,rainy,30.0,medium,A2_East,0.7419354838709677,Monday,34.0,high
2024-01-01 02:41:00,A2,44.0,56.69,9.0,0.0,red,rainy,58.0,medium,A2_West,0.7457627118644068,Monday,49.0,low
2024-01-01 02:42:00,B2,44.0,50.4,4.0,0.0,red,clear,74.0,low,B2_North,0.5866666666666667,Monday,50.0,low
2024-01-01 02:42:00,B2,36.0,50.4,4.0,0.0,red,clear,64.0,low,B2_South,0.5538461538461539,Monday,21.0,high
2024-01-01 02:42:00,B2,8.0,50.4,4.0,0.0,red,clear,16.0,low,B2_East,0.4705882352941176,Monday,62.0,medium
2024-01-01 02:42:00,B2,0.0,50.4,4.0,0.0,red,clear,2.0,low,B2_West,0.0,Monday,176.0,high
2024-01-01 02:43:00,B3,46.0,34.4,2.0,0.0,green,rainy,25.0,medium,B3_North,1.7692307692307692,Monday,149.0,low
2024-01-01 02:43:00,B3,30.0,34.4,2.0,0.0,green,rainy,25.0,medium,B3_South,1.1538461538461535,Monday,139.0,high
2024-01-01 02:43:00,B3,22.0,34.4,2.0,0.0,green,rainy,29.0,medium,B3_East,0.7333333333333333,Monday,27.0,high
2024-01-01 02:43:00,B3,9.0,34.4,2.0,0.0,green,rainy,71.0,medium,B3_West,0.125,Monday,36.0,high
2024-01-01 02:44:00,A1,43.0,21.15,5.0,0.0,red,clear,88.0,medium,A1_North,0.4831460674157303,Monday,258.0,medium
2024-01-01 02:44:00,A1,21.0,21.15,5.0,0.0,red,clear,14.0,medium,A1_South,1.4,Monday,57.0,medium
2024-01-01 02:44:00,A1,40.0,21.15,5.0,0.0,red,clear,55.0,medium,A1_East,0.7142857142857143,Monday,29.0,medium
2024-01-01 02:44:00,A1,9.0,21.15,5.0,0.0,red,clear,19.0,medium,A1_West,0.45,Monday,45.0,low
2024-01-01 02:45:00,B2,40.0,52.35,3.0,0.0,red,clear,46.0,low,B2_North,0.851063829787234,Monday,246.0,high
2024-01-01 02:45:00,B2,22.0,52.35,3.0,0.0,red,clear,52.0,low,B2_South,0.4150943396226415,Monday,98.0,high
2024-01-01 02:45:00,B2,0.0,52.35,3.0,0.0,red,clear,1.0,low,B2_East,0.0,Monday,214.0,low
2024-01-01 02:45:00,B2,18.0,52.35,3.0,0.0,red,clear,61.0,low,B2_West,0.2903225806451613,Monday,72.0,medium
2024-01-01 02:46:00,B3,13.0,32.27,17.0,0.0,green,foggy,71.0,low,B3_North,0.1805555555555555,Monday,281.0,low
2024-01-01 02:46:00,B3,37.0,32.27,17.0,0.0,green,foggy,11.0,low,B3_South,3.083333333333333,Monday,104.0,high
2024-01-01 02:46:00,B3,25.0,32.27,17.0,0.0,green,foggy,26.0,low,B3_East,0.925925925925926,Monday,88.0,high
2024-01-01 02:46:00,B3,28.0,32.27,17.0,0.0,green,foggy,14.0,low,B3_West,1.8666666666666667,Monday,220.0,low
2024-01-01 02:47:00,B1,45.0,70.65,8.0,0.0,red,clear,0.0,medium,B1_North,45.0,Monday,212.0,high
2024-01-01 02:47:00,B1,42.0,70.65,8.0,0.0,red,clear,91.0,medium,B1_South,0.4565217391304347,Monday,119.0,medium
2024-01-01 02:47:00,B1,2.0,70.65,8.0,0.0,red,clear,17.0,medium,B1_East,0.1111111111111111,Monday,56.0,high
2024-01-01 02:47:00,B1,33.0,70.65,8.0,0.0,red,clear,95.0,medium,B1_West,0.34375,Monday,205.0,high
2024-01-01 02:48:00,B1,28.0,79.53,16.0,0.0,green,clear,88.0,medium,B1_North,0.3146067415730337,Monday,34.0,high
2024-01-01 02:48:00,B1,25.0,79.53,16.0,0.0,green,clear,71.0,medium,B1_South,0.3472222222222222,Monday,70.0,medium
2024-01-01 02:48:00,B1,18.0,79.53,16.0,0.0,green,clear,21.0,medium,B1_East,0.8181818181818182,Monday,38.0,low
2024-01-01 02:48:00,B1,28.0,79.53,16.0,0.0,green,clear,32.0,medium,B1_West,0.8484848484848485,Monday,15.0,low
2024-01-01 02:49:00,B1,37.0,62.67,12.0,0.0,red,clear,34.0,low,B1_North,1.0571428571428572,Monday,233.0,medium
2024-01-01 02:49:00,B1,42.0,62.67,12.0,0.0,red,clear,66.0,low,B1_South,0.6268656716417911,Monday,141.0,high
2024-01-01 02:49:00,B1,18.0,62.67,12.0,0.0,red,clear,9.0,low,B1_East,1.8,Monday,36.0,medium
2024-01-01 02:49:00,B1,26.0,62.67,12.0,0.0,red,clear,14.0,low,B1_West,1.7333333333333334,Monday,36.0,low
2024-01-01 02:50:00,B1,10.0,16.33,14.0,0.0,green,rainy,89.0,medium,B1_North,0.1111111111111111,Monday,136.0,low
2024-01-01 02:50:00,B1,23.0,16.33,14.0,0.0,green,rainy,76.0,medium,B1_South,0.2987012987012987,Monday,67.0,high
2024-01-01 02:50:00,B1,31.0,16.33,14.0,0.0,green,rainy,3.0,medium,B1_East,7.75,Monday,265.0,high
2024-01-01 02:50:00,B1,12.0,16.33,14.0,0.0,green,rainy,72.0,medium,B1_West,0.1643835616438356,Monday,181.0,medium
2024-01-01 02:51:00,B1,48.0,30.21,19.0,0.0,green,clear,97.0,medium,B1_North,0.4897959183673469,Monday,41.0,high
2024-01-01 02:51:00,B1,36.0,30.21,19.0,0.0,green,clear,47.0,medium,B1_South,0.75,Monday,256.0,low
2024-01-01 02:51:00,B1,6.0,30.21,19.0,0.0,green,clear,0.0,medium,B1_East,6.0,Monday,113.0,high
2024-01-01 02:51:00,B1,11.0,30.21,19.0,0.0,green,clear,20.0,medium,B1_West,0.5238095238095238,Monday,194.0,high
2024-01-01 02:52:00,B3,10.0,17.64,16.0,0.0,green,clear,43.0,low,B3_North,0.2272727272727272,Monday,79.0,high
2024-01-01 02:52:00,B3,43.0,17.64,16.0,0.0,green,clear,43.0,low,B3_South,0.9772727272727272,Monday,47.0,low
2024-01-01 02:52:00,B3,13.0,17.64,16.0,0.0,green,clear,97.0,low,B3_East,0.1326530612244898,Monday,134.0,high
2024-01-01 02:52:00,B3,33.0,17.64,16.0,0.0,green,clear,24.0,low,B3_West,1.32,Monday,243.0,medium
2024-01-01 02:53:00,B3,3.0,55.54,12.0,0.0,green,clear,63.0,medium,B3_North,0.046875,Monday,202.0,medium
2024-01-01 02:53:00,B3,25.0,55.54,12.0,0.0,green,clear,15.0,medium,B3_South,1.5625,Monday,186.0,low
2024-01-01 02:53:00,B3,9.0,55.54,12.0,0.0,green,clear,65.0,medium,B3_East,0.1363636363636363,Monday,88.0,low
2024-01-01 02:53:00,B3,34.0,55.54,12.0,0.0,green,clear,82.0,medium,B3_West,0.4096385542168674,Monday,177.0,high
2024-01-01 02:54:00,A3,5.0,63.56,15.0,0.0,red,clear,18.0,low,A3_North,0.2631578947368421,Monday,147.0,medium
2024-01-01 02:54:00,A3,7.0,63.56,15.0,0.0,red,clear,77.0,low,A3_South,0.0897435897435897,Monday,135.0,high
2024-01-01 02:54:00,A3,9.0,63.56,15.0,0.0,red,clear,66.0,low,A3_East,0.1343283582089552,Monday,155.0,low
2024-01-01 02:54:00,A3,37.0,63.56,15.0,0.0,red,clear,28.0,low,A3_West,1.2758620689655171,Monday,285.0,medium
2024-01-01 02:55:00,A2,14.0,74.8,3.0,0.0,red,rainy,86.0,low,A2_North,0.160919540229885,Monday,24.0,high
2024-01-01 02:55:00,A2,22.0,74.8,3.0,0.0,red,rainy,81.0,low,A2_South,0.2682926829268293,Monday,159.0,low
2024-01-01 02:55:00,A2,45.0,74.8,3.0,0.0,red,rainy,82.0,low,A2_East,0.5421686746987951,Monday,50.0,medium
2024-01-01 02:55:00,A2,27.0,74.8,3.0,0.0,red,rainy,25.0,low,A2_West,1.0384615384615383,Monday,272.0,low
2024-01-01 02:56:00,B1,9.0,40.67,4.0,0.0,green,clear,46.0,medium,B1_North,0.1914893617021276,Monday,283.0,high
2024-01-01 02:56:00,B1,3.0,40.67,4.0,0.0,green,clear,54.0,medium,B1_South,0.0545454545454545,Monday,73.0,high
2024-01-01 02:56:00,B1,1.0,40.67,4.0,0.0,green,clear,66.0,medium,B1_East,0.0149253731343283,Monday,190.0,high
2024-01-01 02:56:00,B1,6.0,40.67,4.0,0.0,green,clear,54.0,medium,B1_West,0.109090909090909,Monday,28.0,low
2024-01-01 02:57:00,A1,15.0,73.1,4.0,0.0,yellow,clear,30.0,medium,A1_North,0.4838709677419355,Monday,69.0,medium
2024-01-01 02:57:00,A1,9.0,73.1,4.0,0.0,yellow,clear,18.0,medium,A1_South,0.4736842105263157,Monday,260.0,low
2024-01-01 02:57:00,A1,27.0,73.1,4.0,0.0,yellow,clear,80.0,medium,A1_East,0.3333333333333333,Monday,296.0,medium
2024-01-01 02:57:00,A1,27.0,73.1,4.0,0.0,yellow,clear,18.0,medium,A1_West,1.4210526315789471,Monday,102.0,low
2024-01-01 02:58:00,B3,36.0,71.45,8.0,0.0,red,clear,86.0,medium,B3_North,0.4137931034482758,Monday,234.0,low
2024-01-01 02:58:00,B3,19.0,71.45,8.0,0.0,red,clear,12.0,medium,B3_South,1.4615384615384617,Monday,57.0,high
2024-01-01 02:58:00,B3,12.0,71.45,8.0,0.0,red,clear,42.0,medium,B3_East,0.2790697674418604,Monday,21.0,low
2024-01-01 02:58:00,B3,10.0,71.45,8.0,0.0,red,clear,47.0,medium,B3_West,0.2083333333333333,Monday,245.0,low
2024-01-01 02:59:00,A1,14.0,32.2,16.0,0.0,red,clear,16.0,low,A1_North,0.8235294117647058,Monday,250.0,low
2024-01-01 02:59:00,A1,49.0,32.2,16.0,0.0,red,clear,27.0,low,A1_South,1.75,Monday,189.0,low
2024-01-01 02:59:00,A1,18.0,32.2,16.0,0.0,red,clear,3.0,low,A1_East,4.5,Monday,16.0,high
